http://www.mvd.ru/presscenter/statistics/reports/show_166/	Состояние преступности - январь-ноябрь 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_11_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_48366/	Состояние преступности - январь-октябрь 2009 год	http://www.mvd.ru/userfiles/sb_09_10_2_var__.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_168/	Состояние преступности - январь-сентябрь 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_09_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_169/	Состояние преступности - январь-август 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_08_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_170/	Состояние преступности - январь-июль 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_07_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_171/	Состояние преступности - январь-июнь 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_06_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_172/	Состояние преступности - январь-май 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_05_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_173/	Состояние преступности - январь-апрель 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_04_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_174/	Состояние преступности - январь-март 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_03_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_175/	Состояние преступности - январь-февраль 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_02_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_176/	Состояние преступности - январь 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_01_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_177/	Состояние преступности - январь-декабрь 2008 год	http://www.mvd.ru/userfiles/file/statistics/stat_12_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_180/	Состояние преступности - январь-ноябрь 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_11_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_183/	Состояние преступности - январь-октябрь 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_10_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_185/	Состояние преступности - январь-сентябрь 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_09_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_187/	Состояние преступности - январь-август 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_08_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_189/	Состояние преступности - январь-июль 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_07_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_197/	Состояние преступности - январь-июнь 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_06_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_207/	Состояние преступности - январь-май 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_04_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_210/	Состояние преступности - январь-апрель 2008 год	http://www.mvd.ru/userfiles/gotovyy_1.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_211/	Состояние преступности - январь-март 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_03_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_212/	Состояние преступности - январь-февраль 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_02_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_215/	Состояние преступности - январь 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_01_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_219/	Состояние преступности - январь-декабрь 2007 год	http://www.mvd.ru/userfiles/file/statistics/stats_12_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_220/	Состояние преступности - январь-ноябрь 2007 год	http://www.mvd.ru/userfiles/file/statistics/stats_11_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_221/	Состояние преступности - январь-октябрь 2007 год	http://www.mvd.ru/userfiles/file/statistics/stats_10_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_222/	Состояние преступности - январь-сентябрь 2007 год	http://www.mvd.ru/userfiles/file/statistics/stats_09_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_223/	Состояние преступности - январь-август 2007 год	http://www.mvd.ru/userfiles/file/statistics/stats_08_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_225/	Состояние преступности - январь-июль 2007 год	http://www.mvd.ru/userfiles/file/statistics/statist_07_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_226/	Состояние преступности - январь-июнь 2007 год	http://www.mvd.ru/userfiles/file/statistics/statist_06_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_227/	Состояние преступности - январь-май 2007 год	http://www.mvd.ru/userfiles/file/statistics/statist_05_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_228/	Состояние преступности - январь-апрель 2007 год	http://www.mvd.ru/userfiles/file/statistics/statist_04_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_229/	Состояние преступности - январь-март 2007 год	http://www.mvd.ru/userfiles/file/statistics/statist_03_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_230/	Состояние преступности - январь-февраль 2007 год	http://www.mvd.ru/userfiles/file/statistics/statist_02_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_231/	Состояние преступности - январь 2007 год	http://www.mvd.ru/userfiles/file/statistics/statist_01_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_237/	Состояние преступности - январь-декабрь 2006 год	http://www.mvd.ru/userfiles/file/statistics/statist_12_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_239/	Состояние преступности - январь-ноябрь 2006 год	http://www.mvd.ru/userfiles/file/statistics/statist_11_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_241/	Состояние преступности - январь-октябрь 2006 год	http://www.mvd.ru/userfiles/file/statistics/statist_10_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_245/	Состояние преступности - январь-сентябрь 2006 год	http://www.mvd.ru/userfiles/file/statistics/statist_09_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_59959/	Состояние преступности - январь-август 2006 год	http://www.mvd.ru/userfiles/statist_08_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_249/	Состояние преступности - январь-июль 2006 год	http://www.mvd.ru/userfiles/file/statistics/statist_07_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_59958/	Состояние преступности - январь-июнь 2006 год	http://www.mvd.ru/userfiles/statist_06_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_258/	Состояние преступности - январь-май 2006 год	http://www.mvd.ru/userfiles/file/statistics/statist_05_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_259/	Состояние преступности - январь-апрель 2006 год	http://www.mvd.ru/userfiles/file/statistics/statist_04_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_260/	Состояние преступности - январь-март 2006 год	http://www.mvd.ru/userfiles/file/statistics/statist_03_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_264/	Состояние преступности - январь-февраль 2006 год	http://www.mvd.ru/userfiles/file/statistics/statist_02_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_265/	Состояние преступности - январь 2006 года	http://www.mvd.ru/userfiles/file/statistics/statist_01_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_266/	Состояние преступности - январь-декабрь 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_12_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_267/	Состояние преступности - январь-ноябрь 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_11_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_268/	Состояние преступности - январь-октябрь 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_10_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_269/	Состояние преступности - январь-сентябрь 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_09_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_270/	Состояние преступности - январь-август 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_08_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_272/	Состояние преступности - январь-июль 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_07_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_274/	Состояние преступности - январь-июнь 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_06_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_275/	Состояние преступности - январь-май 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_05_2005.pdf
